trial_id,learning_rate,gamma,batch_size,memory_size,target_update,eps_start,eps_end,eps_decay,initial_exploration,avg_score,final_scores,total_episodes,max_episodes,early_stopped,stop_reason,device_used,success,seed
912,0.00018578031167945132,0.910068891743366,16,25182,100,0.945313492343352,0.015921653410005284,0.9961382138550146,1616,9.4,"[9, 8, 9, 9, 10]",200,200,False,completed,cuda,True,916432
914,0.0016341540162941447,0.9480951888269277,64,84662,1000,0.9909390088974985,0.02818298724321338,0.9902226272213356,1699,9.4,"[8, 10, 10, 10, 9]",200,200,False,completed,cuda,True,937524
917,0.0017342998586129229,0.9323868542310357,16,34658,100,0.9570847317794133,0.04754360919495604,0.9988295305679314,1946,11.5,"[12, 10, 9, 10, 11]",200,200,False,completed,cuda,True,939520
839,0.0026007649580585776,0.9367848547801693,64,20699,500,0.9890294196172063,0.07679763873762774,0.9918635901398016,533,232.0,"[210, 215, 392, 227, 263]",200,200,False,completed,cuda,True,866208
916,0.0004909741620213436,0.9595955414680889,128,31664,500,0.9178236307085527,0.041282543993433146,0.9960513350790685,1604,9.6,"[9, 10, 9, 9, 9]",200,200,False,completed,cuda,True,943460
913,0.002290697231708383,0.9613202439743883,128,56558,500,0.9492040087021025,0.09660156815711213,0.9950742078453283,1597,16.9,"[14, 9, 9, 11, 11]",200,200,False,completed,cuda,True,938672
907,0.0004129695777012674,0.9148785210280018,32,35908,500,0.9819651151271751,0.010594979373731918,0.9911188817252864,846,14.6,"[21, 13, 12, 12, 14]",200,200,False,completed,cuda,True,932624
893,0.00010230001009843934,0.9507160206118386,16,61245,100,0.9077277999019235,0.011985561992755437,0.9962785891477133,1988,11.8,"[15, 11, 11, 11, 13]",200,200,False,completed,cuda,True,919500
918,0.00022593151199106748,0.9582086576130466,16,64589,1000,0.9877963959077593,0.0493542178624146,0.9972350223587428,1300,9.5,"[9, 9, 8, 10, 9]",200,200,False,completed,cuda,True,943620
847,0.0014319844505537934,0.9068557152514688,64,68507,100,0.9895544713797869,0.03748379096429767,0.9985841687380768,1034,172.3,"[158, 165, 161, 173, 183]",200,200,False,completed,cuda,True,849044
919,0.0004632878987159557,0.9900814261650497,64,47809,500,0.9575085573107248,0.029577734673241388,0.9980991828096968,1155,9.6,"[10, 8, 11, 9, 10]",200,200,False,completed,cuda,True,923432
926,0.0050258973287725444,0.9729168166564184,128,34400,500,0.9737756393607262,0.05685273007049434,0.9953669692177061,1830,13.2,"[9, 11, 8, 47, 9]",200,200,False,completed,cuda,True,952500
921,0.0030683588052947556,0.9424397509630873,64,87584,1000,0.9142327797863647,0.014644449011195814,0.9966003924127486,1180,9.3,"[9, 10, 9, 9, 8]",200,200,False,completed,cuda,True,943520
915,0.004038811335341235,0.9917418992669529,16,60797,500,0.9618587146952406,0.08088469842438223,0.9907581679026564,1436,12.8,"[10, 18, 9, 13, 9]",200,200,False,completed,cuda,True,936640
925,0.0011366460984112304,0.9220056094007011,64,75986,500,0.9395276114281675,0.0542909942221996,0.9982714104249553,1421,9.6,"[9, 9, 11, 10, 9]",200,200,False,completed,cuda,True,950624
923,0.0014982211950876649,0.9508029473082978,128,15562,100,0.9042034460564542,0.017801545226155492,0.9909152867674459,1116,15.6,"[19, 29, 10, 10, 9]",200,200,False,completed,cuda,True,950460
920,0.00844097599983974,0.917348657388398,32,97472,1000,0.9940497601939299,0.012046187817875698,0.9972964709598903,764,10.5,"[9, 10, 10, 13, 9]",200,200,False,completed,cuda,True,943524
928,0.00028994287547882063,0.918983030631275,128,82536,1000,0.9461176084348012,0.08140237232695188,0.9966376121494078,1554,9.3,"[8, 9, 10, 9, 9]",200,200,False,completed,cuda,True,930044
927,0.004239645489004321,0.9838778728522289,32,90073,1000,0.9305284355987643,0.08641798649865576,0.9966339126333202,1372,10.2,"[10, 10, 10, 11, 11]",200,200,False,completed,cuda,True,952620
930,0.005152159703425692,0.985648664329329,16,64126,500,0.995962100683709,0.01590781590865192,0.9907846919713488,985,10.9,"[10, 10, 10, 9, 8]",200,200,False,completed,cuda,True,956500
932,0.003733282398255674,0.9609897225499502,16,42925,1000,0.918925307180837,0.07164883857138522,0.9951343815978484,1966,10.3,"[8, 8, 11, 11, 13]",200,200,False,completed,cuda,True,953640
931,0.00011333108401797857,0.979500310338062,128,23552,1000,0.931672700342422,0.0777484280272106,0.9977823961873636,721,9.4,"[8, 8, 9, 9, 9]",200,200,False,completed,cuda,True,953520
933,0.001144235039606229,0.959671434280497,64,73069,1000,0.9338172270144232,0.03693331865781742,0.9973553858241299,947,9.9,"[11, 10, 8, 12, 12]",200,200,False,completed,cuda,True,958624
934,0.0017040742573025032,0.9709428753160667,32,76282,500,0.9161300855067885,0.05517007857499305,0.9956993987993354,779,9.7,"[10, 9, 10, 10, 9]",200,200,False,completed,cuda,True,961460
936,0.0005640068867212922,0.9811165631249936,16,54517,100,0.9416870184244988,0.09046210421260299,0.9939505790741103,877,10.2,"[9, 11, 9, 15, 16]",200,200,False,completed,cuda,True,938044
922,0.005181752662902197,0.9110270209312767,16,67002,1000,0.9489349975114527,0.06380202622841304,0.9980727907323287,583,61.2,"[76, 171, 86, 63, 73]",200,200,False,completed,cuda,True,949208
938,0.001409215237995698,0.9963753333111796,16,44942,500,0.9634550495020067,0.03819402531709543,0.9910341095080626,1532,9.6,"[9, 10, 10, 11, 10]",200,200,False,completed,cuda,True,964500
939,0.0011250576348928365,0.9334205318241947,32,21101,1000,0.9673128482841957,0.08133799672159873,0.9907454253585296,1590,10.1,"[12, 9, 11, 10, 9]",200,200,False,completed,cuda,True,960640
943,0.00010275197281074359,0.9568628980100968,16,85095,500,0.9173257144083473,0.017415920622718847,0.9903822933311944,1730,9.3,"[10, 8, 10, 8, 9]",200,200,False,completed,cuda,True,945044
940,0.0009557979277679489,0.9338788515263609,64,77020,500,0.9836446962571974,0.019102604920864137,0.992219049241049,1313,9.3,"[10, 10, 8, 10, 9]",200,200,False,completed,cuda,True,962520
937,0.00010804637705337184,0.9401122972432244,64,90261,500,0.9701844020548162,0.018095055603234583,0.9967320356875429,1201,9.3,"[9, 9, 10, 8, 8]",200,200,False,completed,cuda,True,962620
942,0.0006471209426794089,0.9172587950965374,32,66122,100,0.9252893801499223,0.039078984594108725,0.9920338704633791,831,10.1,"[11, 10, 14, 9, 10]",200,200,False,completed,cuda,True,969460
944,0.0004003710840441128,0.9340818163429068,128,96528,100,0.9579862823841921,0.08472583272447053,0.9909054258217291,1183,10.1,"[12, 11, 9, 11, 10]",200,200,False,completed,cuda,True,971208
947,0.0008670526600644647,0.9753756478156426,32,12135,100,0.919165584747092,0.037364131726104206,0.9907660749624129,1400,9.6,"[10, 10, 11, 9, 9]",200,200,False,completed,cuda,True,949044
951,0.00018013635526369337,0.9436932423994799,64,12436,100,0.9243204005559352,0.03980314497955069,0.9967680712262855,1914,9.0,"[9, 9, 9, 10, 8]",200,200,False,completed,cuda,True,978208
946,0.0005153339814670812,0.938745091786522,128,28497,500,0.9672289533841164,0.08343585939928938,0.9949745539031896,846,9.9,"[9, 9, 11, 8, 14]",200,200,False,completed,cuda,True,967640
949,0.0001637681604892019,0.9558483681544742,64,63085,100,0.9016000573759769,0.06692656092536835,0.9924428851376859,1127,9.2,"[9, 11, 9, 8, 8]",200,200,False,completed,cuda,True,974620
948,0.007633865392960484,0.9875272367956482,16,20325,500,0.9868370829588861,0.08726145454974495,0.9927341404258536,1552,13.4,"[9, 10, 27, 17, 10]",200,200,False,completed,cuda,True,970520
950,0.00021869640754164612,0.9259658740292166,16,83800,1000,0.9695529908633462,0.03417218460198499,0.9965926225723359,1096,9.6,"[10, 13, 9, 10, 9]",200,200,False,completed,cuda,True,977460
954,0.00013992448976891183,0.9747351257571019,128,18178,100,0.9428019003139998,0.016417235511860927,0.9987057368361063,965,9.8,"[8, 11, 11, 9, 10]",200,200,False,completed,cuda,True,975640
870,0.009697181499176767,0.9516740508401104,64,41049,100,0.9587476622807136,0.05495239574905843,0.9967817558645536,1267,204.8,"[244, 151, 249, 247, 213]",200,200,False,completed,cuda,True,872996
952,0.0004008788306443408,0.9193600018375935,64,40057,500,0.9349591000436115,0.09962613598059276,0.9910509083651718,1935,15.4,"[15, 11, 15, 14, 16]",200,200,False,completed,cuda,True,954044
953,0.0006914971692838184,0.9627661741045173,128,24802,500,0.9804040685353029,0.06399448953590618,0.9943597698180647,651,10.0,"[10, 13, 9, 14, 9]",200,200,False,completed,cuda,True,980208
957,0.0010992602049347544,0.9349913542994934,128,87826,500,0.9715837944182322,0.08727823200665054,0.9918844473756202,927,10.4,"[13, 8, 10, 11, 13]",200,200,False,completed,cuda,True,984460
962,0.0001138974645378576,0.9316793911077939,64,67940,100,0.9235646082002836,0.06883808677777228,0.994018595266121,1694,9.9,"[9, 12, 10, 10, 8]",200,200,False,completed,cuda,True,989460
961,0.0002839378556018903,0.9924239486811676,16,18866,1000,0.9668286656274533,0.02918114402655704,0.9946210359798959,1131,9.9,"[9, 8, 9, 11, 10]",200,200,False,completed,cuda,True,988208
902,0.009144985645732769,0.9786476152242221,64,46457,500,0.9464824799528508,0.06838060256070524,0.9925305452543848,1297,441.4,"[500, 500, 500, 500, 339]",200,200,False,completed,cuda,True,912112
960,0.0004511612380739592,0.9458782319837946,128,51448,100,0.9577057998884612,0.026653701704133025,0.9902245260785083,1090,14.0,"[14, 13, 19, 18, 13]",200,200,False,completed,cuda,True,962044
958,0.000596511570873801,0.9514014515049044,64,18149,1000,0.9872169193300597,0.08603219347016965,0.9905345947981715,1316,9.9,"[10, 8, 10, 8, 10]",200,200,False,completed,cuda,True,979640
959,0.0025052541441746602,0.9488400705528972,64,59522,100,0.9628756038531139,0.028809326075910996,0.9937568068884294,1178,41.8,"[27, 38, 44, 142, 35]",200,200,False,completed,cuda,True,961996
900,0.0016840886672523105,0.9107162375975334,32,37293,100,0.9312980406897127,0.08444829636983332,0.998804944866692,1260,274.8,"[208, 208, 310, 244, 243]",200,200,False,completed,cuda,True,924288
777,0.006055208917009902,0.9329189072452865,32,65012,100,0.9829521655880415,0.046107365758629185,0.9962307792186956,529,207.2,"[171, 178, 296, 159, 168]",200,200,False,completed,cuda,True,802492
964,0.00017938058950587644,0.9177776885592285,64,64923,1000,0.9658673492817234,0.050230264976181965,0.9947370730223584,1008,9.7,"[11, 11, 9, 10, 9]",200,200,False,completed,cuda,True,991208
967,0.00018933658658979358,0.9156077542476395,32,32004,100,0.9379922998865104,0.07410155330389238,0.9949476939547948,1297,9.9,"[10, 10, 11, 11, 9]",200,200,False,completed,cuda,True,988640
955,0.0012294528105520897,0.9286218678611162,128,67791,100,0.9981471886971257,0.0630241925061529,0.9950260668230823,981,90.9,"[91, 92, 101, 82, 83]",200,200,False,completed,cuda,True,980620
968,0.0001778078570291043,0.9139766155053126,16,24274,1000,0.9523192274570731,0.05522627501253281,0.9972613111874797,1086,9.8,"[9, 11, 9, 10, 8]",200,200,False,completed,cuda,True,970996
965,0.005841684780556005,0.9072604047549816,32,59337,500,0.900271944589903,0.010760505816378786,0.9985088377137908,1192,14.5,"[20, 22, 8, 17, 12]",200,200,False,completed,cuda,True,975112
970,0.0003133447289298321,0.9478146641047893,128,14803,1000,0.9977189802838151,0.08553631358563239,0.9962442761538468,1352,10.5,"[9, 10, 10, 12, 11]",200,200,False,completed,cuda,True,995492
971,0.0011873222462055785,0.9944743688157913,128,47622,500,0.9182157921945376,0.02777678065182941,0.9966615147023434,964,9.4,"[10, 9, 9, 11, 11]",200,200,False,completed,cuda,True,998208
966,0.00133632780793595,0.9148054008278724,16,64107,100,0.9292958065743296,0.020061664859369777,0.9952857710007638,702,30.8,"[37, 35, 41, 25, 16]",200,200,False,completed,cuda,True,968044
969,0.0016178948322452978,0.9626666843194289,16,55410,500,0.9166347561059287,0.04746016099406543,0.9964084106922629,558,15.8,"[13, 14, 15, 19, 13]",200,200,False,completed,cuda,True,993288
973,0.0005966683555436158,0.9641164414305192,64,80414,1000,0.9901486643443799,0.013357074967428335,0.9955927218757123,1272,9.6,"[10, 9, 8, 10, 11]",200,200,False,completed,cuda,True,998620
976,0.002442361321294699,0.9583774685318973,128,79293,500,0.9301111245247036,0.050928659421496054,0.9952105113118667,1347,10.0,"[9, 10, 11, 13, 9]",200,200,False,completed,cuda,True,1001492
977,0.003073988075929653,0.9023657914598842,64,56732,100,0.9102025762490877,0.02404270002104373,0.995629191125523,1495,12.1,"[21, 13, 10, 10, 11]",200,200,False,completed,cuda,True,1004208
972,0.003860727147052535,0.9627798419986261,32,52309,100,0.9242094974835546,0.06779737664990682,0.9939734948874368,1172,34.5,"[25, 55, 36, 41, 64]",200,200,False,completed,cuda,True,993640
956,0.0022748767816905273,0.9719132163901377,16,36394,100,0.985889813752949,0.06626928878371215,0.9988573759893388,1395,243.5,"[500, 245, 210, 201, 437]",200,200,False,completed,cuda,True,978520
975,0.0046671462446103654,0.9680853207353416,16,42628,500,0.9643033730255202,0.05630687120412149,0.9910432072137957,1062,20.9,"[23, 19, 10, 47, 30]",200,200,False,completed,cuda,True,985112
905,0.006321314133673339,0.953435713631353,128,35494,100,0.9506481831084208,0.0697928410878172,0.9976787251250036,1144,211.5,"[188, 283, 274, 163, 243]",200,200,False,completed,cuda,True,926540
986,0.0007217347866783488,0.987678429221877,16,68512,500,0.9984029555029055,0.02577964639516487,0.9951330513254786,1413,10.1,"[11, 9, 11, 13, 10]",200,200,False,completed,cuda,True,1007540
985,0.0013502382296020153,0.9922549284536535,128,56460,1000,0.9981806376362042,0.03678800435959393,0.9984033200384133,1352,9.9,"[9, 10, 10, 9, 10]",200,200,False,completed,cuda,True,995112
979,0.0008103774856647061,0.9471627488042741,32,85205,100,0.9336299715532559,0.012675252036455024,0.9900912507165834,825,55.2,"[40, 18, 24, 17, 54]",200,200,False,completed,cuda,True,1003288
983,0.00015310769172599602,0.9358841497290397,64,13826,500,0.9852234390436462,0.02197266882607251,0.990378213121699,641,9.4,"[10, 10, 10, 10, 11]",200,200,False,completed,cuda,True,1004640
984,0.0018783659449420078,0.9292134642265869,128,33309,500,0.9114718400056391,0.05914959016887059,0.9957968958857142,597,10.3,"[12, 11, 10, 9, 12]",200,200,False,completed,cuda,True,1006520
988,0.008042361401444502,0.9034771378932783,16,49332,500,0.9473528941757864,0.015279987611997874,0.9955099856921815,1783,10.4,"[9, 9, 18, 9, 10]",200,200,False,completed,cuda,True,998112
963,0.005000148492173067,0.9656625036243821,16,22665,100,0.9339166940215984,0.07869984112348634,0.9947053459732698,926,234.7,"[446, 166, 229, 251, 168]",200,200,False,completed,cuda,True,990460
987,0.008266545591512874,0.964867064420625,32,54045,1000,0.9825954117217366,0.055628946425172104,0.9905311116184445,1637,12.8,"[13, 17, 10, 12, 10]",200,200,False,completed,cuda,True,1008540
993,0.004912103439336633,0.9758561784903687,16,15769,500,0.9469883615753021,0.060187773279830555,0.9952271321680989,1755,9.6,"[10, 9, 9, 9, 10]",200,200,False,completed,cuda,True,1020460
991,0.00010334128785076189,0.9767155895730666,64,79009,100,0.9851659676046398,0.013290224637978281,0.9919568269926513,502,9.5,"[9, 9, 10, 9, 10]",200,200,False,completed,cuda,True,1013520
982,0.0001106958463721116,0.9625903591667562,128,69798,1000,0.9539295393490038,0.01011625298052426,0.9987245789748943,1617,18.2,"[17, 11, 25, 20, 11]",200,200,False,completed,cuda,True,1009208
989,0.006970576478459022,0.9869793980742528,128,49663,1000,0.947763244510971,0.06667872644844205,0.9988938395574131,907,25.7,"[35, 58, 13, 59, 33]",200,200,False,completed,cuda,True,1013288
929,0.007087893116527922,0.9941723934450041,64,78914,100,0.9342990683602223,0.07270934071897489,0.9944252039983243,824,340.4,"[500, 313, 357, 237, 374]",200,200,False,completed,cuda,True,933432
996,0.00013306089551006294,0.9856451712349679,32,98579,500,0.9784461174591803,0.011409420154015668,0.9940942401285334,1693,9.3,"[10, 9, 9, 10, 10]",200,200,False,completed,cuda,True,1018520
995,0.001019974028691511,0.9115489542822298,128,15319,500,0.9411878055803479,0.056295152976661385,0.9986309495393954,810,9.9,"[9, 10, 10, 10, 10]",200,200,False,completed,cuda,True,1022460
990,0.001324119694378163,0.9358653352339433,64,60173,100,0.9981789761409513,0.03645081560316074,0.9975012039771567,1142,56.2,"[50, 53, 53, 46, 38]",200,200,False,completed,cuda,True,1011640
978,0.003855152536785331,0.904602669956253,128,91844,1000,0.9238168496480714,0.06590611789439765,0.9948641133927354,774,98.8,"[115, 110, 132, 114, 113]",200,200,False,completed,cuda,True,980044
994,0.0013376345459725186,0.9405241566266501,128,18089,500,0.9077549873879213,0.07762542480252321,0.9955177682203245,534,41.0,"[35, 37, 53, 44, 63]",200,200,False,completed,cuda,True,1015540
999,0.000658412892200518,0.9225049578438027,32,93928,100,0.9095329739627369,0.08352596399308514,0.9971116078305711,1266,10.6,"[10, 9, 13, 10, 12]",200,200,False,completed,cuda,True,1003432
998,0.0003486355159675847,0.9898338235852404,16,15882,1000,0.9084183654008703,0.01856391620011176,0.9958508387882661,1030,9.8,"[9, 9, 9, 10, 9]",200,200,False,completed,cuda,True,1022288
935,0.0038810477027892893,0.9717661037493803,16,16698,100,0.9706222164422373,0.09844562076033282,0.994552573923363,903,205.8,"[193, 206, 304, 185, 167]",200,200,False,completed,cuda,True,958524
992,0.0006787732167324099,0.9971772106339214,32,35649,100,0.9525685340380675,0.08692275750190341,0.9989215069863191,594,45.8,"[70, 30, 80, 64, 37]",200,200,False,completed,cuda,True,1002112
945,0.003898388300850034,0.9030412276640893,64,23335,100,0.9856693258099822,0.0865013083703013,0.9980451444464974,1130,299.3,"[237, 500, 257, 292, 357]",200,200,False,completed,cuda,True,971500
911,0.005890157816599083,0.9054338643901635,128,65375,100,0.9193982201809947,0.031123369666245487,0.9945278610026701,773,168.9,"[193, 226, 181, 126, 55]",200,200,False,completed,cuda,True,938372
981,0.0036835807170689703,0.9185138594749032,128,54024,500,0.9962348140199498,0.0648242062308582,0.996751454119066,735,242.4,"[334, 178, 184, 181, 214]",200,200,False,completed,cuda,True,1006492
924,0.0027913703879551537,0.9528587450510764,32,48781,100,0.9032407816892651,0.06860377432423037,0.9986343940391205,840,330.1,"[275, 335, 414, 500, 288]",200,200,False,completed,cuda,True,949672
980,0.0014780694292477006,0.9424070538355241,64,38795,100,0.9421443058160938,0.018122838876494213,0.9985199155612673,1018,337.1,"[414, 217, 222, 209, 500]",200,200,False,completed,cuda,True,1005620
